id,status,currency,country_code,country_name
876,success,NGN,NG,Nigeria
877,abandoned,NGN,null,null
878,abandoned,NGN,null,null
879,abandoned,NGN,null,null
880,failed,USD,US,United States
881,success,NGN,NG,Nigeria
882,success,NGN,NG,Nigeria
883,failed,NGN,US,United States
884,success,NGN,NG,Nigeria
885,abandoned,USD,US,United States
886,success,NGN,NG,Nigeria
887,success,NGN,NG,Nigeria
888,success,NGN,NG,Nigeria
889,abandoned,NGN,null,null
890,success,NGN,NG,Nigeria
891,success,USD,GB,United Kingdom
892,success,USD,CM,Cameroon
893,abandoned,NGN,null,null
894,abandoned,NGN,null,null
895,abandoned,NGN,null,null
896,abandoned,NGN,null,null
897,abandoned,NGN,null,null
898,abandoned,USD,null,null
899,abandoned,NGN,null,null
900,success,NGN,NG,Nigeria
901,success,NGN,NG,Nigeria
902,success,NGN,NG,Nigeria
903,success,USD,GB,United States
904,success,NGN,NG,Nigeria
905,abandoned,NGN,GB,United Kingdom
906,success,NGN,NG,Nigeria
907,success,NGN,US,United States
908,reversed,NGN,NG,Nigeria
909,success,USD,GB,United Kingdom
910,success,NGN,NG,Nigeria
911,success,NGN,NG,Nigeria
912,success,NGN,NG,Nigeria
913,success,NGN,NG,Nigeria
914,abandoned,USD,null,null
915,success,NGN,NG,Nigeria
916,success,NGN,NG,Nigeria
917,success,NGN,NG,Nigeria
918,abandoned,NGN,null,null
919,success,NGN,NG,Nigeria
920,abandoned,NGN,null,null
921,failed,NGN,NG,Nigeria
922,success,NGN,null,Nigeria
923,abandoned,NGN,null,null
924,abandoned,NGN,null,null
925,success,NGN,NG,Nigeria
926,failed,NGN,NG,Nigeria
927,abandoned,NGN,null,null
928,abandoned,NGN,null,null
929,abandoned,NGN,null,null
930,success,NGN,NG,Nigeria
931,abandoned,NGN,null,null
932,abandoned,NGN,null,null
933,abandoned,NGN,null,null
934,abandoned,NGN,null,null
935,abandoned,NGN,null,null
936,success,NGN,null,null
937,failed,USD,NG,Nigeria
938,failed,NGN,NG,Nigeria
939,success,NGN,NG,Nigeria
940,success,USD,US,United States
941,failed,USD,US,United States
942,success,NGN,NG,Nigeria
943,success,NGN,NG,Nigeria
944,success,NGN,GB,United Kingdom
945,success,NGN,NG,Nigeria
946,abandoned,NGN,NG,Nigeria
947,success,NGN,NG,Nigeria
948,abandoned,USD,null,null
949,success,NGN,NG,Nigeria
950,abandoned,NGN,null,null
951,success,NGN,NG,Nigeria
952,abandoned,NGN,null,null
953,failed,NGN,NG,Nigeria
954,abandoned,NGN,null,null
955,abandoned,NGN,null,null
956,failed,NGN,NG,Nigeria
957,success,USD,US,United States
958,abandoned,USD,null,null
959,abandoned,NGN,null,null
960,abandoned,NGN,NG,Nigeria
961,failed,NGN,NG,Nigeria
962,success,USD,GB,United Kingdom
963,success,NGN,NG,Nigeria
964,abandoned,NGN,null,null
965,abandoned,USD,null,null
966,success,NGN,NG,Nigeria
967,abandoned,NGN,null,null
968,success,NGN,NG,Nigeria
969,success,NGN,NG,Nigeria
970,abandoned,USD,US,United States
971,success,NGN,IN,Nigeria
972,abandoned,NGN,NG,Nigeria
973,failed,NGN,US,United States
974,success,NGN,GB,United Kingdom
975,success,NGN,NG,Nigeria
976,abandoned,USD,null,null
977,abandoned,NGN,null,null
978,abandoned,NGN,null,null
979,failed,NGN,NG,Nigeria
980,abandoned,NGN,null,null
981,abandoned,NGN,null,null
982,abandoned,USD,US,United States
983,success,NGN,NG,Nigeria
984,success,NGN,NG,Nigeria
985,failed,NGN,NG,Nigeria
986,abandoned,NGN,null,null
987,success,NGN,NG,Nigeria
988,abandoned,NGN,null,null
989,success,NGN,NG,Nigeria
990,success,NGN,NG,Nigeria
991,abandoned,NGN,null,null
992,success,NGN,NG,Nigeria
993,success,NGN,NG,Nigeria
994,failed,NGN,NG,Nigeria
995,success,NGN,NG,Nigeria
996,success,USD,GB,United Kingdom
997,abandoned,NGN,null,null
998,success,NGN,NG,Nigeria
999,success,NGN,NG,Nigeria
1000,abandoned,NGN,null,null
1001,success,USD,null,null
1002,success,NGN,NG,Nigeria
1003,failed,NGN,NG,Nigeria
1004,abandoned,NGN,US,United States
1005,abandoned,NGN,null,null
1006,failed,NGN,NG,Nigeria
1007,success,NGN,GB,United Kingdom
1008,success,NGN,NG,Nigeria
1009,abandoned,NGN,null,null
1010,success,USD,US,United States
1011,failed,NGN,NG,Nigeria
1012,success,NGN,NG,Nigeria
1013,abandoned,NGN,null,null
1014,success,NGN,NG,Nigeria
1015,abandoned,NGN,null,null
1016,failed,NGN,NG,Nigeria
1017,success,USD,US,United States
1018,abandoned,NGN,null,null
1019,success,NGN,NG,Nigeria
1020,success,NGN,NG,Nigeria
1021,failed,USD,NG,Nigeria
1022,failed,NGN,NG,Nigeria
1023,success,NGN,NG,Nigeria
1024,abandoned,NGN,null,null
1025,success,USD,KE,Kenya
1026,abandoned,NGN,NG,Nigeria
1027,abandoned,USD,null,null
1028,abandoned,NGN,null,null
1029,abandoned,NGN,null,null
1030,abandoned,USD,null,null
1031,success,NGN,NG,Nigeria
1032,abandoned,USD,null,null
1033,success,NGN,NG,Nigeria
1034,failed,USD,US,United States
1035,success,NGN,NG,Nigeria
1036,abandoned,NGN,null,null
1037,success,NGN,NG,Nigeria
1038,abandoned,NGN,null,null
1039,abandoned,NGN,null,null
1040,abandoned,NGN,null,null
1041,success,USD,GB,United Kingdom
1042,reversed,NGN,NG,Nigeria
1043,abandoned,NGN,null,null
1044,failed,NGN,NG,Nigeria
1045,success,USD,GB,United Kingdom
1046,success,NGN,NG,Nigeria
1047,abandoned,NGN,null,null
1048,failed,USD,GB,United Kingdom
1049,failed,USD,US,United States
1050,success,NGN,NG,Nigeria
1051,abandoned,USD,US,United States
1052,success,NGN,NG,Nigeria
1053,success,NGN,NG,Nigeria
1054,success,NGN,NG,Nigeria
1055,abandoned,NGN,null,null
1056,failed,USD,US,United States
1057,abandoned,NGN,null,null
1058,abandoned,NGN,null,null
1059,success,NGN,NG,Nigeria
1060,abandoned,NGN,null,null
1061,abandoned,USD,US,United States
1062,success,NGN,NG,Nigeria
1063,success,NGN,GB,United Kingdom
1064,failed,NGN,NG,Nigeria
1065,abandoned,NGN,null,null
1066,success,NGN,NG,Nigeria
1067,abandoned,NGN,null,null
1068,success,NGN,NG,Nigeria
1069,abandoned,NGN,null,null
1070,success,NGN,NG,Nigeria
1071,abandoned,NGN,NG,Nigeria
1072,abandoned,NGN,null,null
1073,abandoned,NGN,null,null
1074,success,NGN,NG,Nigeria
1075,abandoned,USD,null,null
1076,success,NGN,NG,Nigeria
1077,success,NGN,NG,Nigeria
1078,failed,USD,US,United States
1079,abandoned,NGN,null,null
1080,success,USD,US,Nigeria
1081,abandoned,NGN,null,null
1082,failed,NGN,NG,Nigeria
1083,abandoned,NGN,null,null
1084,success,NGN,NG,Nigeria
1085,success,NGN,NG,Nigeria
1086,abandoned,NGN,null,null
1087,abandoned,NGN,null,null
1088,success,USD,US,United States
1089,success,NGN,NG,Nigeria
1090,failed,NGN,NG,Nigeria
1091,success,NGN,NG,Nigeria
1092,success,NGN,NG,Nigeria
1093,abandoned,NGN,null,null
1094,success,NGN,NG,Nigeria
1095,abandoned,NGN,null,null
1096,success,NGN,NG,Nigeria
1097,success,NGN,NG,Nigeria
1098,abandoned,USD,US,United States
1099,abandoned,NGN,null,null
1100,success,NGN,NG,Nigeria
1101,reversed,NGN,NG,Nigeria
1102,failed,USD,CA,Canada
1103,success,NGN,NG,Nigeria
1104,success,NGN,NG,Nigeria
1105,abandoned,NGN,null,null
1106,success,NGN,NG,Nigeria
1107,success,NGN,NG,Nigeria
1108,failed,NGN,CA,Canada
1109,abandoned,NGN,NG,Nigeria
1110,success,NGN,NG,Nigeria
1111,abandoned,NGN,null,null
1112,abandoned,NGN,null,null
1113,abandoned,USD,null,null
1114,abandoned,NGN,null,null
1115,abandoned,NGN,null,null
1116,abandoned,NGN,null,null
1117,success,NGN,NG,Nigeria
1118,abandoned,USD,US,United States
1119,abandoned,NGN,null,null
1120,success,NGN,NG,Nigeria
1121,success,NGN,NG,Nigeria
1122,failed,NGN,NG,Nigeria
1123,abandoned,NGN,null,null
1124,success,USD,GB,United Kingdom
1125,failed,USD,US,United States
1126,success,NGN,NG,Nigeria
1127,failed,NGN,NG,Nigeria
1128,success,NGN,NG,Nigeria
1129,abandoned,NGN,null,null
1130,abandoned,USD,NG,Nigeria
1131,abandoned,NGN,null,null
1132,abandoned,NGN,null,null
1133,abandoned,NGN,null,null
1134,success,NGN,NG,Nigeria
1135,abandoned,NGN,null,null
1136,success,NGN,NG,Nigeria
1137,abandoned,NGN,null,null
1138,success,NGN,NG,Nigeria
1139,success,NGN,NG,Nigeria
1140,abandoned,NGN,null,null
1141,success,NGN,NG,Nigeria
1142,abandoned,NGN,null,null
1143,success,NGN,NG,Nigeria
1144,abandoned,NGN,null,null
1145,abandoned,NGN,null,null
1146,success,NGN,NG,Nigeria
1147,success,USD,GB,United Kingdom
1148,abandoned,NGN,NG,Nigeria
1149,abandoned,NGN,null,null
1150,abandoned,USD,null,null
1151,failed,NGN,NG,Nigeria
1152,success,NGN,NG,Nigeria
1153,success,NGN,null,null
1154,success,NGN,NG,Nigeria
1155,success,NGN,NG,Nigeria
1156,failed,NGN,NG,Nigeria
1157,failed,USD,NG,Nigeria
1158,success,NGN,NG,Nigeria
1159,success,NGN,NG,Nigeria
1160,abandoned,NGN,null,null
1161,abandoned,NGN,null,null
1162,failed,NGN,NG,Nigeria
1163,success,USD,GB,United Kingdom
1164,success,NGN,NG,Nigeria
1165,abandoned,NGN,null,null
1166,success,NGN,NG,Nigeria
1167,success,NGN,NG,Nigeria
1168,failed,NGN,NG,Nigeria
1169,success,NGN,NG,Nigeria
1170,failed,NGN,NG,Nigeria
1171,success,NGN,NG,Nigeria
1172,abandoned,NGN,NG,Nigeria
1173,abandoned,NGN,null,null
1174,abandoned,NGN,null,null
1175,success,NGN,US,United States
1176,abandoned,NGN,null,null
1177,success,NGN,NG,Nigeria
1178,abandoned,NGN,null,null
1179,failed,NGN,NG,Nigeria
1180,success,USD,US,United States
1181,success,NGN,NG,Nigeria
1182,abandoned,NGN,null,null
1183,reversed,NGN,NG,Nigeria
1184,success,USD,GB,United Kingdom
1185,failed,NGN,NG,Nigeria
1186,failed,NGN,NG,Nigeria
1187,success,NGN,NG,Nigeria
1188,abandoned,NGN,NG,Nigeria
1189,reversed,USD,GH,Ghana
1190,success,NGN,NG,Nigeria
1191,success,NGN,NG,Nigeria
1192,success,NGN,NG,Nigeria
1193,success,NGN,NG,Nigeria
1194,failed,NGN,US,United States
1195,success,NGN,NG,Nigeria
1196,success,USD,GB,United Kingdom
1197,abandoned,NGN,null,null
1198,abandoned,USD,null,null
1199,abandoned,NGN,null,null
1200,abandoned,NGN,null,null
1201,abandoned,NGN,null,null
1202,success,NGN,NG,Nigeria
1203,reversed,NGN,NG,Nigeria
1204,abandoned,NGN,null,null
1205,failed,NGN,NG,Nigeria
1206,abandoned,USD,null,null
1207,abandoned,NGN,null,null
1208,abandoned,NGN,null,null
1209,failed,NGN,NG,Nigeria
1210,failed,NGN,NG,Nigeria
1211,success,NGN,NG,Nigeria
1212,success,NGN,NG,Nigeria
1213,failed,USD,US,United States
1214,reversed,NGN,NG,Nigeria
1215,abandoned,NGN,null,null
1216,success,NGN,NG,Nigeria
1217,success,NGN,NG,Nigeria
1218,success,NGN,NG,Nigeria
1219,success,NGN,NG,Nigeria
1220,abandoned,NGN,null,null
1221,success,NGN,NG,Nigeria
1222,abandoned,NGN,null,null
1223,failed,NGN,null,null
1224,failed,NGN,NG,Nigeria
1225,abandoned,NGN,null,null
1226,success,NGN,NG,Nigeria
1227,abandoned,NGN,NG,Nigeria
1228,success,NGN,NG,Nigeria
1229,abandoned,NGN,null,null
1230,success,NGN,NG,Nigeria
1231,success,NGN,NG,Nigeria
1232,success,USD,US,United States
1233,success,USD,US,United States
1234,success,NGN,NG,Nigeria
1235,success,NGN,NG,Nigeria
1236,reversed,NGN,US,United States
1237,success,NGN,NG,Nigeria
1238,abandoned,USD,null,null
1239,abandoned,NGN,null,null
1240,success,NGN,NG,Nigeria
1241,failed,USD,US,United States
1242,abandoned,NGN,null,null
1243,success,NGN,NG,Nigeria
1244,success,USD,US,United States
1245,abandoned,NGN,NG,Nigeria
1246,success,NGN,NG,Nigeria
1247,abandoned,NGN,null,null
1248,success,NGN,NG,Nigeria
1249,success,NGN,NG,Nigeria
1250,success,USD,US,United States
1251,abandoned,NGN,null,null
1252,abandoned,USD,null,null
1253,success,NGN,NG,Nigeria
1254,success,NGN,NG,Nigeria
1255,abandoned,NGN,NG,Nigeria
1256,failed,NGN,NG,Nigeria
1257,success,NGN,NG,Nigeria
1258,abandoned,NGN,null,null
1259,success,NGN,NG,Nigeria
1260,abandoned,NGN,null,null
1261,abandoned,NGN,null,null
1262,failed,NGN,NG,Nigeria
1263,abandoned,NGN,null,null
1264,abandoned,NGN,null,null
1265,abandoned,NGN,null,null
1266,abandoned,NGN,null,null
1267,failed,NGN,NG,Nigeria
1268,abandoned,NGN,null,null
1269,success,NGN,NG,Nigeria
1270,failed,USD,US,United States
1271,success,NGN,NG,Nigeria
1272,abandoned,NGN,US,United States
1273,abandoned,NGN,null,null
1274,failed,NGN,NG,Nigeria
1275,success,NGN,NG,Nigeria
1276,failed,NGN,NG,Nigeria
1277,success,USD,KE,Kenya
1278,abandoned,USD,NG,Nigeria
1279,failed,NGN,NG,Nigeria
1280,abandoned,NGN,null,null
1281,abandoned,NGN,null,null
1282,success,NGN,NG,Nigeria
1283,success,NGN,NG,Nigeria
1284,failed,NGN,NG,Nigeria
1285,abandoned,NGN,NG,Nigeria
1286,success,NGN,NG,Nigeria
1287,success,USD,US,United States
1288,success,NGN,NG,Nigeria
1289,abandoned,NGN,null,null
1290,success,USD,US,United States
1291,success,NGN,NG,Nigeria
1292,abandoned,NGN,null,null
1293,success,USD,null,null
1294,success,NGN,NG,Nigeria
1295,failed,NGN,NG,Nigeria
1296,abandoned,NGN,null,null
1297,abandoned,NGN,null,null
1298,failed,NGN,NG,Nigeria
1299,abandoned,NGN,null,null
1300,success,NGN,NG,Nigeria
1301,abandoned,NGN,null,null
1302,success,NGN,NG,Nigeria
1303,abandoned,NGN,null,null
1304,abandoned,NGN,null,null
1305,success,NGN,NG,Nigeria
1306,reversed,NGN,NG,Nigeria
1307,abandoned,NGN,null,null
1308,abandoned,NGN,null,null
1309,abandoned,NGN,null,null
1310,abandoned,NGN,null,null
1311,abandoned,NGN,null,null
1312,abandoned,NGN,null,null
1313,failed,NGN,NG,Nigeria
1314,abandoned,NGN,null,null
1315,abandoned,NGN,null,null
1316,abandoned,USD,US,United States
1317,failed,NGN,NG,Nigeria
1318,success,USD,NG,Nigeria
1319,success,NGN,NG,Nigeria
1320,abandoned,NGN,null,null
1321,success,NGN,NG,Nigeria
1322,success,NGN,NG,Nigeria
1323,abandoned,NGN,null,null
1324,abandoned,NGN,null,null
1325,abandoned,NGN,null,null
1326,success,NGN,NG,Nigeria
1327,abandoned,NGN,NG,Nigeria
1328,abandoned,NGN,null,null
1329,success,NGN,NG,Nigeria
1330,success,NGN,NG,Nigeria
1331,success,NGN,NG,Nigeria
1332,abandoned,NGN,null,null
1333,abandoned,NGN,null,null
1334,reversed,NGN,NG,Nigeria
1335,success,NGN,NG,Nigeria
1336,abandoned,NGN,null,null
1337,success,NGN,NG,Nigeria
1338,success,NGN,NG,Nigeria
1339,abandoned,NGN,null,null
1340,abandoned,USD,US,United States
1341,abandoned,NGN,null,null
1342,success,NGN,NG,Nigeria
1343,failed,NGN,NG,Nigeria
1344,abandoned,USD,null,null
1345,failed,NGN,NG,Nigeria
1346,success,NGN,NG,Nigeria
1347,abandoned,NGN,null,null
1348,abandoned,USD,null,null
1349,abandoned,NGN,null,null
1350,success,NGN,NG,Nigeria
1351,abandoned,NGN,null,null
1352,success,NGN,NG,Nigeria
1353,abandoned,NGN,null,null
1354,abandoned,NGN,null,null
1355,abandoned,NGN,null,null
1356,success,NGN,NG,Nigeria
1357,abandoned,NGN,null,null
1358,success,NGN,NG,Nigeria
1359,abandoned,NGN,null,null
1360,abandoned,USD,null,null
1361,abandoned,NGN,null,null
1362,failed,NGN,NG,Nigeria
1363,success,NGN,NG,Nigeria
1364,success,NGN,NG,Nigeria
1365,failed,NGN,NG,Nigeria
1366,success,NGN,NG,Nigeria
1367,failed,NGN,null,null
1368,abandoned,NGN,null,null
1369,failed,NGN,NG,Nigeria
1370,success,NGN,NG,Nigeria
1371,success,USD,US,United States
1372,success,NGN,NG,Nigeria
1373,abandoned,NGN,null,null
1374,failed,USD,US,United States
1375,failed,NGN,NG,Nigeria
1376,success,NGN,NG,Nigeria
1377,success,NGN,NG,Nigeria
1378,success,NGN,UG,Uganda
1379,failed,NGN,NG,Nigeria
1380,success,NGN,NG,Nigeria
1381,success,USD,null,null
1382,abandoned,NGN,null,null
1383,success,NGN,NG,Nigeria
1384,abandoned,NGN,NG,Nigeria
1385,success,NGN,NG,Nigeria
1386,abandoned,NGN,null,null
1387,success,NGN,NG,Nigeria
1388,abandoned,NGN,null,null
1389,success,NGN,NG,Nigeria
1390,failed,USD,US,United States
1391,abandoned,NGN,null,null
1392,success,USD,US,United States
1393,abandoned,NGN,null,null
1394,success,NGN,NG,Nigeria
1395,success,NGN,NG,Nigeria
1396,abandoned,NGN,null,null
1397,abandoned,NGN,NG,Nigeria
1398,failed,USD,US,United States
1399,failed,NGN,NG,Nigeria
1400,success,USD,US,United States
1401,reversed,NGN,NG,Nigeria
1402,abandoned,NGN,null,null
1403,abandoned,NGN,NG,Nigeria
1404,success,USD,KE,Kenya
1405,abandoned,NGN,null,null
1406,abandoned,USD,null,null
1407,failed,NGN,NG,Nigeria
1408,success,NGN,NG,Nigeria
1409,success,NGN,NG,Nigeria
1410,failed,NGN,NG,Nigeria
1411,abandoned,NGN,null,null
1412,abandoned,NGN,null,null
1413,abandoned,NGN,null,null
1414,success,NGN,NG,Nigeria
1415,failed,NGN,NG,Nigeria
1416,success,NGN,NG,Nigeria
1417,abandoned,NGN,NG,Nigeria
1418,abandoned,NGN,null,null
1419,abandoned,USD,US,United States
1420,failed,USD,US,United States
1421,abandoned,USD,null,null
1422,abandoned,NGN,NG,Nigeria
1423,failed,NGN,NG,Nigeria
1424,success,NGN,NG,Nigeria
1425,abandoned,USD,null,null
1426,reversed,NGN,NG,Nigeria
1427,abandoned,NGN,null,null
1428,success,NGN,GB,United Kingdom
1429,abandoned,NGN,null,null
1430,abandoned,NGN,null,null
1431,failed,NGN,NG,Nigeria
1432,abandoned,NGN,GB,United Kingdom
1433,reversed,NGN,NG,Nigeria
1434,success,NGN,NG,Nigeria
1435,success,NGN,NG,Nigeria
1436,abandoned,NGN,null,null
1437,abandoned,NGN,null,null
1438,abandoned,NGN,null,null
1439,abandoned,NGN,null,null
1440,success,NGN,NG,Nigeria
1441,success,NGN,NG,Nigeria
1442,failed,USD,US,United States
1443,abandoned,NGN,null,null
1444,success,USD,NG,Nigeria
1445,abandoned,NGN,null,null
1446,success,NGN,NG,Nigeria
1447,abandoned,NGN,null,null
1448,success,NGN,NG,Nigeria
1449,success,USD,GB,United Kingdom
1450,success,NGN,NG,Nigeria
1451,failed,USD,GB,United Kingdom
1452,success,NGN,NG,Nigeria
1453,success,NGN,NG,Nigeria
1454,abandoned,NGN,null,null
1455,abandoned,NGN,null,null
1456,failed,NGN,NG,Nigeria
1457,success,USD,GB,United Kingdom
1458,success,NGN,NG,Nigeria
1459,abandoned,NGN,null,null
1460,success,USD,GB,United Kingdom
1461,success,NGN,NG,Nigeria
1462,abandoned,NGN,null,null
1463,success,NGN,NG,Nigeria
1464,success,NGN,NG,Nigeria
1465,abandoned,USD,null,null
1466,failed,NGN,US,United States
1467,abandoned,NGN,null,null
1468,success,NGN,NG,Nigeria
1469,failed,NGN,NG,Nigeria
1470,abandoned,NGN,null,null
1471,failed,NGN,US,United States
1472,success,NGN,NG,Nigeria
1473,abandoned,USD,GB,United Kingdom
1474,abandoned,NGN,null,null
1475,success,NGN,NG,Nigeria
1476,success,NGN,NG,Nigeria
1477,abandoned,NGN,null,null
1478,success,NGN,NG,Nigeria
1479,reversed,NGN,NG,Nigeria
1480,abandoned,NGN,null,null
1481,success,NGN,NG,Nigeria
1482,success,NGN,NG,Nigeria
1483,abandoned,USD,null,null
1484,success,NGN,NG,Nigeria
1485,failed,NGN,NG,Nigeria
1486,success,NGN,NG,Nigeria
1487,success,NGN,NG,Nigeria
1488,failed,USD,US,United States
1489,abandoned,NGN,null,null
1490,success,NGN,NG,Nigeria
1491,success,NGN,NG,Nigeria
1492,abandoned,NGN,null,null
1493,failed,USD,US,United States
1494,success,NGN,NG,Nigeria
1495,success,NGN,NG,Nigeria
1496,abandoned,NGN,null,null
1497,success,NGN,NG,Nigeria
1498,abandoned,NGN,null,null
1499,success,NGN,NG,Nigeria
1500,success,NGN,NG,Nigeria
1501,abandoned,NGN,null,null
1502,success,NGN,NG,Nigeria
1503,abandoned,NGN,null,null
1504,success,NGN,NG,Nigeria
1505,abandoned,NGN,null,null
1506,abandoned,NGN,null,null
1507,success,NGN,NG,Nigeria
1508,success,NGN,NG,Nigeria
1509,abandoned,NGN,NG,Nigeria
1510,abandoned,NGN,NG,Nigeria
1511,success,NGN,NG,Nigeria
1512,abandoned,NGN,null,null
1513,abandoned,NGN,NG,Nigeria
1514,success,NGN,NG,Nigeria
1515,success,NGN,NG,Nigeria
1516,success,NGN,NG,Nigeria
1517,success,NGN,NG,Nigeria
1518,success,NGN,NG,Nigeria
1519,success,USD,KE,Kenya
1520,success,NGN,NG,Nigeria
1521,failed,USD,NG,Nigeria
1522,success,NGN,NG,Nigeria
1523,success,NGN,NG,Nigeria
1524,success,NGN,NG,Nigeria
1525,failed,USD,US,United States
1526,success,NGN,NG,Nigeria
1527,abandoned,NGN,NG,Nigeria
1528,abandoned,NGN,null,null
1529,abandoned,NGN,null,null
1530,failed,USD,US,Nigeria
1531,abandoned,USD,null,null
1532,success,USD,GB,United Kingdom
1533,success,NGN,NG,Nigeria
1534,abandoned,NGN,null,null
1535,abandoned,USD,US,United States
1536,abandoned,NGN,null,null
1537,abandoned,USD,null,null
1538,abandoned,NGN,null,null
1539,abandoned,NGN,null,null
1540,success,NGN,NG,Nigeria
1541,abandoned,NGN,null,null
1542,success,NGN,NG,Nigeria
1543,success,NGN,NG,Nigeria
1544,abandoned,NGN,null,null
1545,abandoned,NGN,null,null
1546,failed,NGN,NG,Nigeria
1547,abandoned,NGN,null,null
1548,success,NGN,NG,Nigeria
1549,success,NGN,NG,Nigeria
1550,abandoned,NGN,null,null
1551,abandoned,NGN,NG,Nigeria
1552,success,NGN,NG,Nigeria
1553,failed,NGN,NG,Nigeria
1554,reversed,NGN,NG,Nigeria
1555,abandoned,NGN,null,null
1556,success,NGN,NG,Nigeria
1557,abandoned,NGN,null,null
1558,success,NGN,NG,Nigeria
1559,success,NGN,NG,Nigeria
1560,success,NGN,NG,Nigeria
1561,failed,NGN,NG,Nigeria
1562,abandoned,NGN,null,null
1563,abandoned,NGN,null,null
1564,success,NGN,NG,Nigeria
1565,abandoned,NGN,null,null
1566,failed,USD,GB,United Kingdom
1567,success,NGN,NG,Nigeria
1568,abandoned,NGN,null,null
1569,failed,NGN,NG,Nigeria
1570,abandoned,NGN,null,null
1571,abandoned,NGN,null,null
1572,abandoned,USD,null,null
1573,abandoned,USD,US,United States
1574,success,NGN,NG,Nigeria
1575,success,NGN,NG,Nigeria
1576,failed,NGN,NG,Nigeria
1577,success,NGN,NG,Nigeria
1578,abandoned,NGN,null,null
1579,abandoned,NGN,null,null
1580,success,NGN,NG,Nigeria
1581,success,NGN,GB,United Kingdom
1582,abandoned,NGN,null,null
1583,failed,USD,CA,canada
1584,success,NGN,NG,Nigeria
1585,abandoned,NGN,null,null
1586,success,NGN,NG,Nigeria
1587,failed,NGN,NG,Nigeria
1588,success,NGN,NG,Nigeria
1589,success,NGN,NG,Nigeria
1590,abandoned,NGN,null,null
1591,reversed,NGN,NG,Nigeria
1592,failed,NGN,GB,United Kingdom
1593,abandoned,USD,null,null
1594,abandoned,NGN,null,null
1595,abandoned,NGN,null,null
1596,success,NGN,NG,Nigeria
1597,success,NGN,NG,Nigeria
1598,success,NGN,NG,Nigeria
1599,abandoned,NGN,NG,Nigeria
1600,abandoned,NGN,null,null
1601,abandoned,NGN,null,null
1602,abandoned,USD,null,null
1603,abandoned,NGN,null,null
1604,failed,NGN,NG,Nigeria
1605,success,NGN,NG,Nigeria
1606,success,NGN,NG,Nigeria
1607,success,NGN,NG,Nigeria
1608,success,NGN,NG,Nigeria
1609,abandoned,NGN,null,null
1610,abandoned,NGN,null,null
1611,abandoned,NGN,null,null
1612,abandoned,NGN,null,null
1613,success,NGN,NG,Nigeria
1614,success,NGN,NG,Nigeria
1615,success,NGN,NG,Nigeria
1616,success,NGN,NG,Nigeria
1617,abandoned,USD,US,United States
1618,abandoned,NGN,null,null
1619,abandoned,NGN,null,null
1620,abandoned,USD,US,United States
1621,abandoned,NGN,NG,Nigeria
1622,success,NGN,NG,Nigeria
1623,failed,NGN,NG,Nigeria
1624,abandoned,NGN,null,null
1625,success,NGN,NG,Nigeria
1626,failed,NGN,NG,Nigeria
1627,failed,USD,GB,United Kingdom
1628,abandoned,NGN,null,null
1629,abandoned,NGN,null,null
1630,abandoned,NGN,null,null
1631,failed,NGN,NG,Nigeria
1632,success,NGN,GB,United Kingdom
1633,success,NGN,NG,Nigeria
1634,failed,NGN,US,United States
1635,abandoned,NGN,null,null
1636,abandoned,NGN,null,null
1637,abandoned,NGN,null,null
1638,abandoned,USD,null,null
1639,success,NGN,NG,Nigeria
1640,abandoned,USD,NG,Nigeria
1641,success,NGN,NG,Nigeria
1642,success,NGN,GB,United Kingdom
1643,abandoned,NGN,null,null
1644,success,NGN,NG,Nigeria
1645,abandoned,NGN,null,null
1646,success,NGN,NG,Nigeria
1647,success,NGN,NG,Nigeria
1648,abandoned,NGN,null,null
1649,abandoned,NGN,null,null
1650,abandoned,NGN,null,null
1651,success,NGN,NG,Nigeria
1652,abandoned,USD,null,null
1653,failed,NGN,GB,United Kingdom
1654,abandoned,NGN,null,null
1655,abandoned,USD,null,null
1656,success,USD,US,United States
1657,success,NGN,NG,Nigeria
1658,success,USD,GB,United Kingdom
1659,abandoned,NGN,null,null
1660,abandoned,NGN,null,null
1661,failed,NGN,NG,Nigeria
1662,abandoned,NGN,NG,Nigeria
1663,abandoned,NGN,null,null
1664,failed,NGN,NG,Nigeria
1665,abandoned,USD,null,null
1666,success,NGN,IE,Ireland
1667,abandoned,NGN,null,null
1668,abandoned,NGN,null,null
1669,abandoned,NGN,null,null
1670,abandoned,NGN,null,null
1671,failed,USD,US,United States
1672,abandoned,NGN,null,null
1673,abandoned,NGN,null,null
1674,success,NGN,NG,Nigeria
1675,abandoned,NGN,null,null
1676,abandoned,NGN,null,null
1677,abandoned,NGN,NG,Nigeria
1678,abandoned,NGN,null,null
1679,abandoned,USD,null,null
1680,failed,NGN,NG,Nigeria
1681,success,NGN,NG,Nigeria
1682,success,NGN,NG,Nigeria
1683,abandoned,NGN,null,null
1684,success,NGN,NG,Nigeria
1685,failed,USD,US,United States
1686,success,NGN,NG,Nigeria
1687,failed,NGN,NG,Nigeria
1688,success,USD,NG,Nigeria
1689,failed,NGN,NG,Nigeria
1690,success,NGN,NG,Nigeria
1691,abandoned,NGN,null,null
1692,abandoned,USD,US,United States
1693,success,NGN,US,United States
1694,success,NGN,NG,Nigeria
1695,failed,NGN,NG,Nigeria
1696,abandoned,NGN,null,null
1697,failed,NGN,US,United States
